h3_index,center_lat,center_lon,h3_lat,h3_lon,violation_count,unique_vehicles,avg_severity,avg_vehicle_weight,multi_violation_pct,top_violation,top_vehicle,police_station,peak_hour,primary_road,highway_type,violations_per_day,boundary,avg_delta_v,avg_delta_v_pct,avg_time_loss,cpi,risk_level,enforcement_priority,velocity_recovery_per_violation
886189262bfffff,12.8512475125,77.65825622083334,12.851000607807485,77.65986714279211,24,24,0.29983333333333334,0.3958333333333333,0.0,WRONG PARKING,SCOOTER,Electronic City,6,Velankani Drive,tertiary,0.16,"[(12.848486978859116, 77.66403855683001), (12.853477615955574, 77.66412361633945), (12.855991112281897, 77.65995213152726), (12.853514044094801, 77.6556958557047), (12.848523640134507, 77.65561094056919), (12.846010071222885, 77.65978215688806)]",5.345342710750194,14.16666666666667,0.267165239326768,0.2359,Medium,0.08347818742234375,0.22272261294792475
8861892195fffff,12.988104315384616,77.73392888461538,12.992953012343815,77.73398944613386,13,12,0.24013846153846158,0.34615384615384615,0.9230769230769231,PARKING ON FOOTPATH,MOTOR CYCLE,Mahadevapura,21,Whitefield Road,primary,0.08666666666666667,"[(12.99044101964544, 77.73816563478826), (12.995432687991618, 77.73825200441254), (12.99794454740015, 77.73407574483862), (12.995464811499247, 77.72981338389901), (12.990473375434076, 77.72972715898496), (12.987961442986451, 77.73390315030599)]",2.8454622523648085,5.769230769230778,0.07561552389912019,0.2543,High,0.22909274947455296,0.21888171172036988
88618925c3fffff,12.92756138490566,77.60933200188678,12.926048129416692,77.61057744573026,53,52,0.833854716981132,0.7528301886792452,0.7735849056603774,PARKING IN A MAIN ROAD,CAR,Mico Layout,6,Tavarekere Main Road,secondary,0.35333333333333333,"[(12.923538013314007, 77.61474797051746), (12.9285267605768, 77.61483220620872), (12.931036743288388, 77.61066161066636), (12.928558052160827, 77.60640704838463), (12.923569538469572, 77.60632295700171), (12.92105948233216, 77.61049328359796)]",11.481239876548617,25.9433962264151,0.49557508241303927,0.3508,Critical,0.3342769252864059,0.21662716748204938
8861892cb3fffff,13.06070696062994,77.57747895284136,13.060827012373878,77.57914132076041,28,28,0.2880607142857143,0.625,0.10714285714285714,WRONG PARKING,CAR,Kodigehalli,6,Kodigehalli Road,secondary,0.18666666666666668,"[(13.058321527757133, 77.5833124522876), (13.06330841649828, 77.58339618617461), (13.065813766616031, 77.57922498386468), (13.06333230253544, 77.57497031705978), (13.058345647568965, 77.57488672752041), (13.05584022290623, 77.5790576604441)]",5.977171030825325,14.642857142857148,0.2594886419565053,0.2614,High,0.11498049639996244,0.21347039395804732
8860145b5bfffff,12.962825741775678,77.5651260706854,12.96362089285422,77.56487686913171,31,30,0.5662645161290323,0.6580645161290322,0.3548387096774194,NO PARKING,CAR,Chamarajpet,21,Aluri Venkata Rao Road,secondary,0.20666666666666667,"[(12.961113172972837, 77.56904613139179), (12.966100383517364, 77.56912959452353), (12.96860796952551, 77.56496026154097), (12.966128418975407, 77.5607077347414), (12.961141442428557, 77.5606244158267), (12.958633782431932, 77.5647934795003)]",6.498886685128359,15.806451612903228,0.29982077161389625,0.2928,Critical,0.17278402297580156,0.20964150597188255
8861892e4bfffff,12.969216165436888,77.70095123241543,12.970605495166563,77.70407335152507,30,30,0.21763333333333332,0.5666666666666667,0.4,NO PARKING,CAR,HAL Old Airport,4,Service Road,tertiary,0.2,"[(12.96809379074385, 77.70824808734868), (12.973084799260285, 77.70833393770977), (12.975596370412172, 77.70415913100915), (12.973117006137267, 77.69989874236445), (12.96812623022036, 77.69981303661072), (12.96561458597651, 77.70398757490005)]",6.280903905645785,17.333333333333332,0.3766955534355322,0.2375,Medium,0.17840826743303365,0.20936346352152618
8861892e41fffff,12.97801446451613,77.71018375806452,12.978075773792172,77.70841979093245,31,31,0.29054193548387097,0.6903225806451613,0.22580645161290322,WRONG PARKING,CAR,Mahadevapura,22,Kundalahalli Main Road,primary,0.20666666666666667,"[(12.975564142449173, 77.71259479514359), (12.98055521622485, 77.71268072211313), (12.983066714264037, 77.70850564701688), (12.980587211637948, 77.70424491335244), (12.975596370412172, 77.70415913100915), (12.973084799260285, 77.70833393770977)]",6.487717985180751,14.354838709677422,0.23082045218942568,0.2859,Critical,0.14681205153594407,0.20928122532841134
88601459e1fffff,13.054082431818182,77.50756477727272,13.053543896821735,77.50742722139053,22,22,0.4956636363636363,0.6181818181818182,0.13636363636363635,NO PARKING,CAR,Chikkabanavara,6,Hesaraghatta Main Road,primary,0.14666666666666667,"[(13.051040372550558, 77.51159546754474), (13.056025324225775, 77.51167797109845), (13.058528713715841, 77.50750965424356), (13.056047226510552, 77.50325910367899), (13.051062509330068, 77.50317674426684), (13.048559044858031, 77.50734479128354)]",4.586005062223159,11.363636363636363,0.20321708106578698,0.297,Critical,0.0991425219807398,0.20845477555559813
8861892581fffff,12.938034925806452,77.60191171935485,12.94104444211209,77.60240482818996,31,31,0.1522709677419355,0.432258064516129,0.2903225806451613,WRONG PARKING,SCOOTER,Mico Layout,0,Bannerghatta Road,primary_link,0.20666666666666667,"[(12.938534979723652, 77.60657523955483), (12.94352339344457, 77.60665933934236), (12.946032722296472, 77.60248885722437), (12.943553711007466, 77.59823454435015), (12.938565530927823, 77.59815058886241), (12.936056128493696, 77.60232080195486)]",6.429621660055386,17.903225806451616,0.388324471409793,0.1952,Low,0.15885429139716142,0.2074071503243673
886189276dfffff,12.89662390625,77.7200557875,12.895666163093255,77.7196544962444,32,31,0.26268125,0.515625,0.125,WRONG PARKING,SCOOTER,Whitefield,5,Sarjapura Road,primary,0.21333333333333335,"[(12.893151957812377, 77.72382881697631), (12.8981439321325, 77.7239149135671), (12.900658004752488, 77.71974052197585), (12.898180175531667, 77.71548030197776), (12.893188433713567, 77.71539434996674), (12.890674288611937, 77.71956847337975)]",6.578215632250579,13.90625,0.20851321535060563,0.2818,Critical,0.12816944865420152,0.2055692385078306
886189259dfffff,12.931635504166666,77.58794601666666,12.933607829212729,77.58964292576523,24,24,0.23344999999999996,0.5625,0.041666666666666664,NO PARKING,CAR,Jayanagara,4,11th Main Road,secondary,0.16,"[(12.931098546657473, 77.59381274222542), (12.936086659943978, 77.59389662138057), (12.938595808956077, 77.58972673418455), (12.936116918298035, 77.58547323693485), (12.931129038786207, 77.58538950203727), (12.928619816155535, 77.58955912013764)]",4.758663234725444,11.249999999999998,0.18343643156350598,0.2456,High,0.08311694700897766,0.19827763478022684
8861892723fffff,12.910628657692307,77.68489977692307,12.91078204836173,77.68617903024685,26,26,0.2798461538461538,0.6692307692307692,0.0,NO PARKING,CAR,Bellandur,23,Sarjapura Road,primary,0.17333333333333334,"[(12.908269253736512, 77.69035226734735), (12.91326019878407, 77.6904377943068), (12.915772860482432, 77.6862644863761), (12.913294649941493, 77.6820059199165), (12.908303937720357, 77.68192053745922), (12.90579120321145, 77.6860935769651)]",5.005691147599502,11.153846153846159,0.174632415087034,0.275,High,0.07879959015621082,0.19252658259998084
886189254dfffff,12.929847953159644,77.68523372115428,12.92575438533332,77.68643540717777,29,29,0.31507241379310347,0.7344827586206897,0.41379310344827586,NO PARKING,CAR,HAL Old Airport,5,Outer Ring Road,tertiary,0.19333333333333333,"[(12.923241989594745, 77.69060885677601), (12.92823283520693, 77.69069439228606), (12.930745097912622, 77.68652087185046), (12.928266587913578, 77.68226208435975), (12.923275975113517, 77.68217669336663), (12.920763639498091, 77.68634994535304)]",5.413250060004801,14.310344827586208,0.27466184496377416,0.2381,Medium,0.16813076713028663,0.18666379517257933
8860145947fffff,13.034634811095108,77.55744967396959,13.03844796271087,77.55770449431807,30,30,0.2980633333333333,0.58,0.43333333333333335,WRONG PARKING,CAR,Yeshwanthpura,22,MS Ramaiah Road,secondary,0.2,"[(13.035942508849473, 77.56187449103622), (13.040928970704126, 77.56195785159773), (13.043434290125756, 77.55778778413058), (13.040953222230671, 77.5535346255941), (13.035966994383323, 77.55345140929981), (13.033461600421548, 77.55762120728059)]",5.591160092807425,13.500000000000002,0.23943568314585878,0.259,High,0.17485294970766446,0.18637200309358085
8861892487fffff,12.895061386363636,77.56911581363637,12.896276395155285,77.56796136363104,22,22,0.42579999999999996,0.6863636363636364,0.18181818181818182,NO PARKING,CAR,K.S. Layout,21,Kanakapura Road,residential,0.14666666666666667,"[(12.893766744882502, 77.57212983450246), (12.898754521238722, 77.57221333219678), (12.901264038133737, 77.56804479063038), (12.898785852183872, 77.56379302054673), (12.893798309848195, 77.56370966701499), (12.891288719439665, 77.56787793941012)]",4.05250342754693,12.27272727272727,0.26796660815933726,0.1803,Low,0.10032695147548612,0.18420470125213317
8861892eb9fffff,12.999868840000001,77.62098651333334,13.000845765441033,77.62026786302566,30,30,0.3089333333333333,0.5933333333333334,0.0,NO PARKING,CAR,Pulikeshinagar(F.Town),21,Banaswadi Road,primary,0.2,"[(12.998337399998206, 77.62443977505798), (13.003325873972518, 77.62452419726364), (13.005834105535548, 77.62035221443126), (13.00335393698562, 77.61609607841243), (12.998365696425644, 77.61601180061191), (12.995857390999006, 77.62018351443085)]",5.419521461716938,12.166666666666668,0.1943245080858377,0.2811,Critical,0.08564260323492968,0.1806507153905646
8860145863fffff,13.001775482142857,77.52582174642858,13.00113915692046,77.52760754397319,28,24,0.5557571428571428,0.8142857142857143,0.32142857142857145,NO PARKING,CAR,Rajajinagar,5,unknown,residential,0.18666666666666668,"[(12.998633584678293, 77.53177586611059), (13.003619486471214, 77.53185870114037), (13.006124924398854, 77.52769030830416), (13.003644535024733, 77.52343935005995), (12.998658867569988, 77.52335665917884), (12.996153355149051, 77.52752478239908)]",4.996979615512098,14.107142857142858,0.3001476090847552,0.199,Low,0.14331122936107715,0.17846355769686065
88618925e9fffff,12.93818485882353,77.62654219705882,12.940951908983829,77.62768257716621,34,34,0.24518235294117646,0.39705882352941174,0.029411764705882353,WRONG PARKING,MOTOR CYCLE,Adugodi,7,80 Feet Road,secondary,0.22666666666666666,"[(12.938441686303308, 77.63185396520346), (12.943430800442968, 77.63193849802985), (12.945940889706007, 77.62776703921196), (12.943461938237563, 77.62351131643399), (12.938473057486595, 77.62342692797712), (12.93596289481316, 77.62759811793447)]",6.023048314453392,13.529411764705884,0.21748321431047088,0.254,High,0.1011792667552801,0.1771484798368645
8861892523fffff,12.963632340448811,77.65750796420969,12.96329466480747,77.6575647046024,33,32,0.3913212121212121,0.6454545454545455,0.7878787878787878,NO PARKING,CAR,Jeevanbheemanagar,3,HAL Old Airport Road,primary,0.22,"[(12.960784155201544, 77.66173754920028), (12.965773934169363, 77.66182260025543), (12.9682843103383, 77.65764968483418), (12.965804980895406, 77.65339198706756), (12.960815434999287, 77.65330708048519), (12.958304985472102, 77.65747972720243)]",5.777981086971807,13.63636363636364,0.25434421521397005,0.2939,Critical,0.24906326700594447,0.17509033596884263
886014598dfffff,13.049352515151515,77.4963705121212,13.046099854292816,77.4946766078543,33,33,0.3501575757575757,0.4818181818181818,0.48484848484848486,WRONG PARKING,MOTOR CYCLE,Chikkabanavara,6,Bangalore - Nelamangala Expressway,tertiary,0.22,"[(13.04359650938902, 77.49884425650933), (13.048581161803027, 77.49892653974791), (13.051084371919332, 77.4947588204097), (13.048603004637842, 77.4905090877461), (13.04361858685161, 77.49042694860655), (13.041115301716975, 77.4945943980374)]",5.760298460240456,14.545454545454547,0.2711119429913346,0.2425,Medium,0.18819515035662013,0.17455449879516532
886014594bfffff,13.019638951515152,77.55704324545454,13.023488771520409,77.55745464153019,33,32,0.2052969696969697,0.506060606060606,0.2727272727272727,WRONG PARKING,SCOOTER,Yeshwanthpura,2,Rahman Khan Road,tertiary,0.22,"[(13.020982914550174, 77.56162442601565), (13.025969480697272, 77.5617077782453), (13.028475203332995, 77.557537923018), (13.02599443426082, 77.55328498502864), (13.021008102136085, 77.55320177705151), (13.018502305058982, 77.557371362817)]",5.698702805315335,14.393939393939398,0.26051402328997125,0.2275,Medium,0.14485806201547002,0.1726879637974344
8860145b05fffff,12.998816395833332,77.58157996666667,13.00098323539204,77.57813758092794,24,22,0.1267,0.37083333333333335,0.08333333333333333,NO PARKING,MOTOR CYCLE,Sheshadripuram,3,Sheshadripuram Main Road,tertiary,0.16,"[(12.998476139524666, 77.58230786324795), (13.003463445585847, 77.58239156366041), (13.005970407375486, 77.57822121058625), (13.003490137251811, 77.57396742639355), (12.998503065025522, 77.57388387026988), (12.995996029085841, 77.5780539540559)]",4.107613109048724,10.83333333333333,0.2008129875039818,0.2086,Low,0.08180173533294822,0.1711505462103635
8861892191fffff,12.98654135925926,77.73256799259259,12.985481905108065,77.72964093694527,27,26,0.2209074074074074,0.41851851851851857,0.37037037037037035,NO PARKING,MOTOR CYCLE,Whitefield,22,1st Main Road,secondary,0.18,"[(12.982969839403538, 77.73381685735492), (12.987961442986451, 77.73390315030599), (12.990473375434076, 77.72972715898496), (12.987993777314857, 77.72546514298716), (12.983002406062703, 77.72537899472741), (12.98049040059667, 77.72955471777985)]",4.566955615708518,10.555555555555562,0.17577694587782663,0.2423,Medium,0.14654913047161264,0.16914650428550068
8860169601fffff,13.099048257142856,77.576850825,13.098237895793927,77.57555552183827,28,28,0.2389285714285714,0.5892857142857143,0.0,NO PARKING,CAR,Yelahanka,3,Yelahanka Road,secondary,0.18666666666666668,"[(13.09573354812205, 77.57972702104436), (13.10072005368006, 77.57981070366799), (13.103224266570447, 77.57563913366585), (13.100742048720567, 77.57138415052094), (13.09575577694083, 77.57130061227011), (13.093251489230493, 77.57547191279718)]",4.709708526682134,10.89285714285714,0.173360565794451,0.2452,Medium,0.07476816541648137,0.16820387595293337
88618925c5fffff,12.933578864285716,77.62258111785715,12.933484143327219,77.62334254233174,28,27,0.2789107142857143,0.5821428571428572,0.03571428571428571,NO PARKING,CAR,Adugodi,22,1st A Cross Road,tertiary,0.18666666666666668,"[(12.930973847269366, 77.6275136615166), (12.93596289481316, 77.62759811793447), (12.938473057486595, 77.62342692797712), (12.935994246003467, 77.6191715504835), (12.931005431897686, 77.61908723841618), (12.928495195834795, 77.6232581594977)]",4.657594464700034,11.964285714285714,0.21558378870717104,0.2274,Medium,0.08113869358984117,0.16634265945357263
8860145b35fffff,13.018358425458507,77.55862479857902,13.015996313789362,77.56154107656299,30,28,0.4391733333333333,0.7033333333333333,0.16666666666666666,NO PARKING,CAR,Yeshwanthpura,23,Tumkur Road,secondary,0.2,"[(13.013490128356683, 77.5657109182512), (13.018476863379615, 77.56579433844674), (13.020982914550174, 77.56162442601565), (13.018502305058982, 77.557371362817), (13.01351580402396, 77.55728808687829), (13.011009678490028, 77.5614577298872)]",4.969245939675173,11.499999999999998,0.18299363834010865,0.2671,High,0.11230286567910763,0.16564153132250578
8861892543fffff,12.923831085714285,77.67102824285713,12.925821576145031,77.6695725227734,28,28,0.3051785714285714,0.7035714285714285,0.07142857142857142,WRONG PARKING,CAR,Bellandur,23,Bellandur Gate Road & Service Road,tertiary,0.18666666666666668,"[(12.923309686958975, 77.67374532337908), (12.928300066862334, 77.67383056987842), (12.93081182293575, 77.66965769845359), (12.92833327212808, 77.6653998490952), (12.923343125205918, 77.66531474706653), (12.920831296107975, 77.66948734993136)]",4.602124419953597,12.142857142857144,0.22381566331390895,0.2306,Medium,0.08745948619066161,0.16436158642691417
886016901dfffff,13.193474118181818,77.68094349545454,13.19522446291114,77.6826149292126,22,22,0.4543636363636363,0.7,0.0,WRONG PARKING,CAR,Devanahalli Airport,20,unknown,tertiary,0.14666666666666667,"[(13.192719556744276, 77.68679188252511), (13.197708263964016, 77.68687742738216), (13.200213035160843, 77.68270040311243), (13.197729173876432, 77.67843810293567), (13.192740699279758, 77.67835270283801), (13.19023585334213, 77.6825294581635)]",3.563636363636364,12.727272727272727,0.3144894321364909,0.247,High,0.05671831863046011,0.1619834710743802
8860169747fffff,13.143342952380952,77.61781605238096,13.143010438256832,77.61845699755027,21,21,0.44352857142857144,0.5142857142857143,0.19047619047619047,NO PARKING,MOTOR CYCLE,Chikkajala,19,unknown,residential,0.14,"[(13.140506029664305, 77.62263076537222), (13.145493377468842, 77.6227151955368), (13.147997651162099, 77.61854135685135), (13.145514651876889, 77.61428335728084), (13.140527537383445, 77.6141990716498), (13.138023188861887, 77.61837264106151)]",3.3973483592973137,11.428571428571423,0.26734429377626023,0.1795,Low,0.09217165826846153,0.1617784932998721
